speedDebug.vt[0], 0.0,
speedDebug.vt[1], 0.0,
speedDebug.vt[2], 0.0,
speedDebug.vt[3], 0.0,
speedDebug.vt[4], 0.07750316,
speedDebug.vt[5], 0.11625473,
speedDebug.vt[6], 0.1743821,
speedDebug.vt[7], 0.1937579,
speedDebug.vt[8], 0.2131337,
speedDebug.vt[9], 0.2131337,
speedDebug.vt[10], 0.25188527,
speedDebug.vt[11], 0.25188527,
speedDebug.vt[12], 0.29063684,
speedDebug.vt[13], 0.29063684,
speedDebug.vt[14], 0.31001264,
speedDebug.vt[15], 0.32938844,
speedDebug.vt[16], 0.3487642,
speedDebug.vt[17], 0.3487642,
speedDebug.vt[18], 0.3487642,
speedDebug.vt[19], 0.36813998,
speedDebug.vt[20], 0.46501893,
speedDebug.vt[21], 0.56189793,
speedDebug.vt[22], 0.6394011,
speedDebug.vt[23], 0.79440737,
speedDebug.vt[24], 0.9106621,
speedDebug.vt[25], 1.0462927,
speedDebug.vt[26], 1.1237959,
speedDebug.vt[27], 1.10442,
speedDebug.vt[28], 1.2400506,
speedDebug.vt[29], 1.3175538,
speedDebug.vt[30], 1.3175536,
speedDebug.vt[31], 1.3950568,
speedDebug.vt[32], 1.4338084,
speedDebug.vt[33], 1.4338084,
speedDebug.vt[34], 1.4144326,
speedDebug.vt[35], 1.4531841,
speedDebug.vt[36], 1.4338084,
speedDebug.vt[37], 1.5113115,
speedDebug.vt[38], 1.5306873,
speedDebug.vt[39], 1.5306873,
speedDebug.vt[40], 1.6081905,
speedDebug.vt[41], 1.6275663,
speedDebug.vt[42], 1.7244453,
speedDebug.vt[43], 1.7825726,
speedDebug.vt[44], 1.7438211,
speedDebug.vt[45], 1.8019484,
speedDebug.vt[46], 1.8213241,
speedDebug.vt[47], 1.8407,
speedDebug.vt[48], 1.8794516,
speedDebug.vt[49], 1.8794516,
speedDebug.vt[50], 1.8407,
speedDebug.vt[51], 1.8600757,
speedDebug.vt[52], 1.8988273,
speedDebug.vt[53], 1.9569548,
speedDebug.vt[54], 1.9957064,
speedDebug.vt[55], 1.9763306,
speedDebug.vt[56], 2.0150821,
speedDebug.vt[57], 2.0732095,
speedDebug.vt[58], 2.0538337,
speedDebug.vt[59], 2.0732095,
speedDebug.vt[60], 2.0538337,
speedDebug.vt[61], 2.0925853,
speedDebug.vt[62], 2.1507125,
speedDebug.vt[63], 2.1700885,
